,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.032985948,-0.8396377563,16.48595619,-9.095043182,18.8470569,0.3727091253,-1.036634684,-0.2378201038,1.126979131,11.111
1,0.068087615,-4.696852207,-14.83010101,0.8130431175,15.57733468,-0.4346275628,-0.7747129798,-0.6233124137,1.085172652,10.987277774592593
2,0.102945167,-15.86144066,13.11839771,15.42645454,25.72261958,-0.1033305749,1.881388783,0.501339674,1.949780098,10.863555549185186
3,0.137677511,3.658510208,7.808710575,2.253399372,8.912825956,0.3545996249,-1.161270499,-0.4050664902,1.279987862,10.739833323777779
4,0.172595063,-0.4674518108,-10.95009804,-6.951442719,12.9786638,-0.2780338228,-0.8567382693,-0.5956155062,1.07984309,10.616111098370371
5,0.207503188,-16.49665833,12.28859138,9.935620308,22.84438148,-0.09054741263,1.539572239,0.4406196773,1.60394115,10.492388872962964
6,0.242367563,5.013637066,-3.136855602,5.960843086,8.396908359,0.1894837767,-0.8982835412,-0.2740390599,0.9580787172,10.368666647555557
7,0.27727673,-1.253065944,-7.099414825,-7.640042305,10.50438535,-0.3557980657,-0.3647196293,-0.3858917654,0.6391597031,10.244944422148148
8,0.312190323,-10.24952888,4.022458553,13.28252792,17.25278422,-0.2343579978,1.414936423,0.5343628526,1.530526841,10.12122219674074
9,0.347041417,5.894075394,10.34132957,-0.5768990517,11.91704807,0.4663191736,-1.154878974,-0.232493788,1.266985548,9.997499971333333
10,0.382155011,3.954250336,-15.20579529,-6.153731823,16.87366947,-0.8222503662,-0.1889511347,-0.3731085956,0.9225010678,9.873777745925926
11,0.417055792,-11.32907867,6.378237724,8.181043625,15.36097051,-0.1672463864,1.338237405,0.4502070546,1.421807687,9.750055520518519
12,0.451868969,7.483990669,2.070655823,-4.098977566,8.780623495,0.3141196072,-0.9195888638,-0.111053735,0.9780837072,9.626333295111111
13,0.487035844,1.630434632,-7.610708237,-10.61332512,13.16145383,-0.314252764,-0.913197279,-0.4944154918,1.084956565,9.502611069703704
14,0.521968553,-14.5175209,3.421627998,18.09078598,23.446588,-0.01824264042,1.182842135,0.6098634601,1.330932662,9.378888844296297
15,0.556728448,3.032694101,2.811089039,3.630601883,5.502792485,0.1372858584,-0.7182540298,0.01997369342,0.7315293614,9.25516661888889
16,0.591357719,0.988694787,-14.85308838,-10.21273518,18.05247106,-0.2396843135,-1.381780148,-0.376304388,1.452022706,9.131444393481482
17,0.626362146,-12.60740662,13.36558342,8.836248398,20.38785932,-0.3046653867,1.098686337,0.6524739861,1.313641872,9.007722168074075
18,0.661268188,4.693853378,8.983523369,12.33680916,15.96661554,0.5515402555,-0.2645848691,0.6045371294,0.860038922,8.883999942666668
19,0.696053396,6.34032011,-17.2217865,-12.63440704,22.28043605,-0.2886864543,-0.934502542,-0.07376950979,0.9808551425,8.76027771725926
20,0.730928969,-13.40447235,6.625984669,9.663430214,17.80352312,-0.5251749754,0.5960150361,0.3916175365,0.8856675296,8.636555491851851
21,0.765828553,3.749606133,9.012320518,4.24412632,10.64396897,0.3322291076,-0.356197536,0.6173202991,0.7863442098,8.512833266444446
22,0.800747042,1.583830833,-12.34494781,5.733159065,13.70311532,-0.2940127552,-0.46152547,0.2041311413,0.5840537497,8.389111041037037
23,0.835674698,-11.0916996,-0.1318554878,-5.264323711,12.2782853,-0.265250653,0.5150549412,0.3404848874,0.6719891814,8.265388815629631
24,0.870719959,7.459573269,6.31874752,14.76526356,17.70832605,0.6559360623,-0.1676458716,0.1476721764,0.6929389063,8.141666590222222
25,0.905775323,-2.958463669,-6.752324581,0.7759437561,7.412724414,-0.7050713897,0.6407560706,-0.002396843163,0.9527327807,8.017944364814815
26,0.940355323,-2.349815845,11.33958244,21.45710754,24.38268297,0.02436790615,-0.511592865,-0.09081372619,0.5201616933,7.8942221394074075
27,0.975530532,6.267305374,-7.208683968,-15.07286167,17.84475834,0.3450122476,-0.07177213579,-0.4647212625,0.5832242641,7.770499914
28,1.010459021,-6.386211872,-0.96916008,7.016293526,9.536841625,0.3258375227,0.7194524407,0.6258423924,1.007700653,7.646777688592593
29,1.045033605,8.12654686,-14.01714325,0.9863014221,16.23249393,-0.1150484756,-0.2017343044,-0.6254429221,0.6671669432,7.523055463185186
30,1.079912823,-12.91689968,0.1539697647,6.318993568,14.38053141,0.2928143442,0.4873581231,0.238219589,0.6164468776,7.399333237777778
31,1.114827667,15.52239132,-7.248174667,-26.95294762,31.93653164,0.2491385341,-0.439154923,-0.6222470999,0.8013229741,7.275611012370371
32,1.149697928,-8.61337471,-1.308668613,5.515054703,10.31109431,0.2363553643,0.143277958,0.5343628526,0.6016112447,7.151888786962964
33,1.184625428,4.642588139,-9.325475693,-1.81553793,10.57422808,-0.2908169627,-0.3892207146,-0.4826975763,0.6848826327,7.0281665615555555
34,1.21951199,-14.63489628,8.271450996,8.002193451,18.61806087,0.3322291076,-0.0419447571,0.5002744198,0.6020050147,6.904444336148148
35,1.254424334,8.843089104,-2.831534386,-13.272089,16.19772078,-0.6008086801,0.1411474347,-0.4540686309,0.766206232,6.780722110740741
36,1.289305219,-8.263549805,1.503862858,19.35956573,21.10309561,0.6676539779,-0.3338269889,0.3553985953,0.8267469107,6.656999885333334
37,1.324193553,-0.7244566679,1.041878223,-6.485708237,6.608688147,-0.7008103132,0.479901284,0.4480765164,0.9603191667,6.533277659925926
38,1.359117459,2.180162907,-13.16239071,4.966986656,14.23631258,0.1681784987,-0.5446160436,0.008255792782,0.570051577,6.409555434518519
39,1.394214803,-16.20477295,8.368775368,9.081237793,20.37400175,-0.1246358454,0.2838927507,0.8218508959,0.8783894825,6.285833209111112
40,1.429055636,8.72816658,-7.769598961,-14.6994915,18.77824833,-0.3259706795,0.0006657897611,0.008255792782,0.3260758889,6.162110983703704
41,1.463790115,5.428602695,9.830298424,9.225338936,14.53311298,0.5174518228,-0.476439178,0.3170490861,0.771537946,6.038388758296296
42,1.498676521,-8.893693924,-5.095214367,-3.019107819,10.68522405,0.1990711391,0.513989687,0.7131940126,0.9013658616,5.914666532888889
43,1.533625584,10.70960045,-9.624923706,2.491861343,14.6131472,-0.9447556734,0.2519348562,-0.3315632939,1.032457589,5.790944307481482
44,1.568514126,-11.25961304,12.40082073,12.88856697,21.13467291,0.7262434959,-0.001464737463,0.1764342934,0.7473692667,5.667222082074074
45,1.60340298,-3.258363962,-1.723069072,-7.360403061,8.231733472,-0.2024000883,0.586427629,0.2137185186,0.6561545283,5.543499856666667
46,1.638330896,13.89071083,-8.965955734,-18.79537964,25.03210949,-0.4591286182,-0.1708416492,-0.6360955238,0.8028720151,5.41977763125926
47,1.673220532,-2.64560771,2.479808331,14.73925114,15.17874216,0.7837677002,0.07097318769,0.1157142594,0.7954362269,5.296055405851852
48,1.708107667,-11.64495945,-2.226317644,11.59345627,16.58221333,-0.2450106442,0.4937497079,0.3937480748,0.6773895011,5.172333180444444
49,1.742985219,5.571390629,-7.545200348,-12.07070351,15.2863444,0.1745700836,0.2039979845,-0.1483379602,0.306747522,5.048610955037037
50,1.777882823,7.759013176,-15.33311749,0.1453371048,17.18510693,-0.8680567145,0.2828274965,-0.5902892351,1.087177646,4.92488872962963
51,1.812800323,-8.138448715,1.181257248,19.21284103,20.89887501,-0.2247706354,0.08801741153,-0.425306499,0.4890342742,4.8011665042222225
52,1.847681678,-10.79173088,12.77557182,10.98571682,20.00906457,0.06591318548,0.09867004305,0.05086633936,0.1291034852,4.677444278814815
53,1.882614282,-4.416195869,-8.974117279,-3.048572063,10.45616366,-0.1981390417,0.02623211779,0.1380847991,0.2429292398,4.553722053407408
54,1.917495532,6.633457661,-1.58923614,-4.685172081,8.275220207,0.06484792382,-0.09201214463,0.07523424178,0.1353945313,4.429999828
55,1.95240949,9.291349411,1.966510057,-6.511031151,11.51476714,-0.2279664129,-0.03022685647,-0.1227716357,0.2606822257,4.429999828
56,1.987286209,9.310390472,-10.09686661,-11.22361946,17.73695915,-0.4687159956,-0.05366265774,-0.2793653905,0.5482876861,4.429999828
57,2.022190792,5.029424667,-13.08030128,-10.16155243,17.31030161,-0.2450106442,-0.1069258377,-0.05246423557,0.2724258551,4.429999828
