,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.049641164,-1.775317192,3.696816444,7.23418045,8.315742285,-0.06285055727,0.3331612051,0.5016059875,0.6054379802,5.56
1,0.084238143,7.933070183,-7.216589928,-13.70561409,17.40277651,0.8562056422,-0.1237037405,0.3705785871,0.9411265624,5.5440350893859645
2,0.119222935,-2.551634073,9.171949387,-13.54185009,16.55346477,-0.008522109129,-0.02783001214,-0.06072002649,0.06733541072,5.528070178771929
3,0.154124133,-0.9620392323,-1.244887829,10.13312817,10.2545381,-0.3792338669,-0.05446160212,0.07350318879,0.3901116644,5.512105268157894
4,0.189058664,5.216281414,-2.670258999,-3.253624916,6.702682299,0.5186502337,0.1958753467,0.3716438413,0.6674461485,5.496140357543859
5,0.223922206,0.9790144563,0.3226795197,0.3669967651,1.094201994,-0.2162485123,0.02969422378,-0.1981390417,0.2947952608,5.480175446929824
6,0.258809185,-6.754729748,1.03942728,4.07124424,7.954986656,0.07443529367,0.1372858584,-0.05006739125,0.1639962302,5.46421053631579
7,0.293690122,2.136829376,-1.929209232,1.75754261,3.372957763,0.399340719,0.01478053257,0.4803007543,0.6248042002,5.448245625701754
8,0.328578612,2.7010777,6.641009808,-5.225225449,8.871404229,0.1671132296,0.04673844203,-0.01810948178,0.1744685267,5.432280715087719
9,0.363480591,-3.121567965,0.03207015991,1.394762516,3.419148656,-0.2780338228,0.3864243925,0.186421141,0.5112528333,5.416315804473684
10,0.398358872,7.042778492,-8.015795708,-5.306700706,11.91699551,0.276835382,-0.1205079481,0.2896185517,0.4183765048,5.400350893859649
11,0.433251997,1.737740278,4.071861744,2.365356445,5.01943328,0.01917474531,0.1223721579,0.06924213469,0.1419052117,5.384385983245614
12,0.468102779,-0.4900018573,9.175608635,7.140073776,11.63668979,0.05526055023,0.3629885912,0.4515386224,0.5819807327,5.368421072631579
