,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.038445316,-7.644735336,-7.482280254,9.806209564,14.51165884,-0.6221139431,0.1848232448,-0.3230412006,0.7249420717,5.56
1,0.073080941,1.338717461,-8.040325165,2.404219627,8.498191879,-0.3824296594,0.2274337858,-0.1099884734,0.4583405236,5.519642856285714
2,0.108308754,-0.09096741676,-4.855591774,-3.489779711,5.980268303,-0.2886864543,0.0049268445,-0.3475422561,0.4518293511,5.4792857125714285
3,0.143134535,-6.611338615,-7.638881207,9.245798111,13.69478321,-0.1022653133,0.02942790836,-0.09187898785,0.1405914098,5.4389285688571425
4,0.177751514,2.431838274,-1.604208708,1.05534029,3.098558713,0.3226417303,-0.105860576,0.0007989477599,0.3395655843,5.3985714251428565
5,0.212664327,-9.001241684,1.645032883,18.90058517,20.999062,-0.01078579482,0.4255728126,0.1412805915,0.4485406979,5.358214281428571
6,0.24757667,-8.093194962,5.013159752,14.61668873,17.44359954,0.4249070287,-0.1324921697,0.01677790284,0.4454005569,5.317857137714285
7,0.282458181,-9.475934982,8.791133881,14.2956028,19.27282123,0.1276984811,0.4085285962,0.06138581783,0.4324011269,5.277499993999999
8,0.317396097,-0.6057339907,1.580922127,10.59912777,10.73348675,-0.01824264042,0.1253016293,0.02423474751,0.128920965,5.237142850285714
9,0.352284118,-3.66711688,1.331084251,-3.220595837,5.058830798,0.08295740932,-0.08242477477,-0.2484727502,0.2746169748,5.196785706571428
10,0.38717667,0.9514169097,-4.153478622,-0.7810792923,4.332050746,-0.2066611499,0.09653951973,-0.1504684836,0.2732571578,5.156428562857142
11,0.422068389,7.336191654,1.032034874,-14.54203224,16.32040152,-0.1043958366,0.01344895363,-0.2016011477,0.2274255654,5.116071419142857
12,0.45695891,1.59638679,-1.332288265,-6.414104462,6.742713019,-0.5081307292,0.2391516864,-0.4848281145,0.7419222787,5.075714275428571
13,0.491868025,5.239840984,-7.429455757,-9.684797287,13.28337475,-0.4186486006,0.4458128214,-0.2047969401,0.6449476794,5.035357131714285
14,0.526751722,4.22551012,-4.058520317,-9.377203941,11.05705552,0.06378266215,-0.1921469271,-0.31771487,0.3767378508,4.994999988
15,0.561688025,2.719348192,0.6320281029,-6.715111732,7.272347605,0.4004059732,-0.1708416492,-0.06098634377,0.4395806486,4.954642844285714
16,0.59655641,-2.104756117,5.222207069,6.194992542,8.371342639,0.2789659202,-0.1026647836,0.1178447902,0.3197646588,4.914285700571428
17,0.631451566,-4.52990818,5.589394093,9.438379288,11.86778825,0.5600623488,-0.1942774504,0.1785648167,0.6191114246,4.873928556857143
18,0.666367816,-3.821270227,11.21777153,11.29511738,16.3713219,0.5611276031,-0.3274354041,0.09014793485,0.6558999778,4.833571413142857
19,0.701269483,-3.94721818,7.36782074,10.65380859,13.54137923,0.1926795542,0.250869602,0.2414153665,0.3979225389,4.793214269428571
20,0.736151462,-6.889481068,-3.166318178,13.63203049,15.59880686,0.1000016257,-0.08668582886,0.01997369342,0.1338420954,4.752857125714286
21,0.771045056,1.97479558,4.41663599,1.049725533,4.950597413,0.01691105962,-0.1761679798,0.07097318769,0.1906786155,4.712499982
22,0.805936462,-5.387498379,2.384788036,2.488418579,6.39566883,0.06591318548,0.07310371846,-0.06205160543,0.116357653,4.672142838285714
23,0.840837608,-4.27566433,-2.739364862,18.32165909,19.01232803,0.1852227151,-0.1047953144,0.3394196332,0.4006185211,4.631785694571429
24,0.875753441,-3.285453081,7.532572746,6.665147305,10.58102276,0.234224841,-0.4338286221,-0.04820318148,0.4953706655,4.591428550857143
25,0.910638493,0.7108956575,-4.980348587,7.556876183,9.078305036,-0.001198421582,-0.02490053698,0.1359542757,0.1382209754,4.551071407142857
26,0.945570733,4.893271923,-5.428314686,-3.876150131,8.27256008,-0.4484759867,0.1135837361,0.08801741153,0.470934221,4.5107142634285715
27,0.980437608,0.05610480905,0.1208252907,-1.287597179,1.294470161,-0.1299621612,-0.3178480268,0.2659164369,0.4343144977,4.4703571197142855
