,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.04132058,5.776108742,0.7891640663,3.020428181,6.565759554,0.2310290486,-0.04407528415,0.08375635743,0.2496641331,0.0
1,0.075981309,4.838085175,1.54574728,-0.9829802513,5.173263282,0.02969422378,0.06138581783,-0.03115896136,0.07497230441,0.029189190351351355
2,0.11088183,0.4780412614,1.341900826,2.275653362,2.684738255,0.06484792382,0.005992108025,-0.009853689,0.06586542165,0.05837838070270271
3,0.145935736,0.6303471327,3.315383911,-5.070380211,6.090801546,0.2693785429,-0.003595264861,-0.0375505425,0.2720069274,0.08756757105405406
4,0.181037403,-0.1590349227,2.658321857,-3.756137371,4.604403887,-0.02569948509,0.04966791719,0.02636527456,0.06182631507,0.11675676140540542
5,0.215617403,0.2751217484,3.472939014,-7.067989349,7.879941041,0.3727091253,-0.01531316526,0.02316948399,0.3737424382,0.1459459517567568
6,0.250450684,8.698031425,2.772402287,-12.01120281,15.08678091,0.4057323039,0.05073318258,0.4352933466,0.5972209439,0.17513514210810813
7,0.285340007,1.922895074,-1.348342896,-0.2413511276,2.360890594,-0.06085318699,-0.26991117,0.01571263932,0.2771318046,0.20432433245945947
8,0.320272715,0.06336723268,-4.863945484,15.63264751,16.37197756,-0.6050697565,0.5246423483,-0.2452769578,0.8375677822,0.23351352281081084
9,0.355172923,-6.358392715,2.344831467,-4.376804829,8.067453938,0.4440817833,-0.184690088,0.2083922029,0.5241625407,0.2627027131621622
10,0.390036778,11.69382858,-3.108068943,-6.869402409,13.91382079,0.01265000552,-0.1676458716,0.01890842989,0.1691824153,0.2918919035135136
11,0.424947923,-3.557521105,4.048531055,2.591310978,5.980088018,-0.1597895473,-0.3593933284,0.07416898012,0.400246551,0.3210810938648649
12,0.459846726,4.65687418,6.302324772,0.9809679985,7.897345938,0.384427011,0.01984053478,-0.1813611388,0.42552278,0.35027028421621625
13,0.494760111,3.383367538,-2.731068134,1.389467239,4.56470462,-0.4878907502,-0.177233234,-0.2729738057,0.5864841873,0.3794594745675676
14,0.529662298,-7.525924683,0.1352105141,-8.826592445,11.60028269,-0.1906821877,0.4255728126,0.04980107397,0.4689904716,0.40864866491891894
15,0.564607663,1.585304976,-4.760634899,4.726631641,6.893321636,-0.1619200706,0.00173105346,-0.07803056389,0.1797494777,0.4378378552702703
16,0.599466257,-11.28212452,-1.16575861,-3.069216251,11.75012405,-0.1448758543,-0.2784332931,0.03169159219,0.3154654797,0.4670270456216217
17,0.634368236,-2.282305717,1.227097511,13.31050682,13.56039378,0.1149153188,-0.02170474641,-0.1920137703,0.2248241858,0.49621623597297304
18,0.669257663,0.230645597,3.593617439,16.75670242,17.13926369,-0.001198421582,0.119975321,0.09121319652,0.1507161606,0.5254054263243244
19,0.704182038,-3.588072538,1.755777359,6.814241409,7.898791342,0.1745700836,0.1336905807,0.2584595978,0.3393364837,0.5545946166756758
20,0.739054278,3.773967028,0.747191906,9.717647552,10.45149735,0.4620580971,-0.09520793706,0.1221058443,0.4873110645,0.5837838070270271
21,0.773959642,2.474878788,-0.9199204445,3.157380581,4.115863308,0.2374206334,-0.09733846784,0.3074617088,0.4004697702,0.6129729973783784
22,0.808848861,2.753437042,-0.7498402596,-2.491966724,3.788611106,0.675110817,-0.07390266657,0.202000618,0.7085481416,0.6421621877297298
23,0.84378433,6.345881462,0.6260809898,1.659500599,6.589091832,0.5600623488,-0.1580584943,0.2829606533,0.6470850435,0.6713513780810811
24,0.878650684,-1.841675639,4.37282896,-1.24984026,4.906679422,0.3077280223,-0.005725792143,0.2041311413,0.3693221402,0.7005405684324325
25,0.913563861,0.4504422545,3.457893372,11.69502354,12.20383138,0.3663175404,0.0209057983,0.1380847991,0.3920369938,0.7297297587837839
26,0.948481569,-9.414822578,8.152235031,11.30863571,16.8221004,0.06804371625,-0.1442100704,0.1966743022,0.2531941407,0.7589189491351352
27,0.983365736,-3.935505152,4.094074726,13.82158279,14.94275074,0.2832269669,0.02197106183,-0.02263685316,0.2849783666,0.7881081394864866
28,1.018401257,-6.507612228,0.7461156845,7.507024765,9.962987823,-0.1938779801,-0.06431528926,0.03382211924,0.2070484565,0.8172973298378379
29,1.053177819,-0.9525735378,-2.249138117,2.231017113,3.308089474,-0.458063364,0.2476737946,-0.3059969842,0.60398552,0.8464865201891892
30,1.088087871,4.680773735,-6.325359821,-2.868112564,8.375314281,-0.664591372,0.2370211631,-0.1462074369,0.7205812502,0.8756757105405406
31,1.122963809,-0.3346370459,-5.872748375,-9.483878136,11.15997759,-0.2066611499,-0.1143826842,-0.189883247,0.3030641464,0.904864900891892
32,1.158155736,7.336884022,-8.337786674,-1.676912308,11.23212307,0.08721846342,-0.1420795321,0.1189100519,0.2047761076,0.9340540912432433
33,1.192777871,-5.775117397,5.928335667,4.277838707,9.316493371,0.2129195631,-0.0632500276,0.2414153665,0.3280498217,0.9632432815945947
34,1.227644486,-7.189538002,9.754192352,16.38000107,20.37493951,0.220376417,-0.1814942956,0.02210422046,0.2863468894,0.9924324719459461
35,1.262733028,-2.6174891,3.835350037,-0.4856820107,4.668730674,-0.1896169335,-0.03448791057,0.06990792602,0.2050149154,1.0216216622972973
36,1.297448496,4.370270252,2.67705822,-5.33707428,7.399342177,-0.2503369451,0.1422126889,-0.1920137703,0.3460669342,1.0508108526486488
37,1.332348496,7.557352066,-4.148599625,-14.27741051,16.6783962,0.234224841,-0.1335574239,0.0677774027,0.2780155354,1.080000043
38,1.367267194,7.433930874,-5.43951273,-18.10685349,20.31525954,0.4238417745,0.0762995109,0.1764342934,0.4653950204,1.1091892333513516
39,1.402182663,-2.340608358,5.557734013,6.744740009,9.047561696,0.4004059732,-0.1793637723,0.238219589,0.4992443077,1.1383784237027028
40,1.437072559,-11.42844391,5.432001591,11.56979656,17.14573311,0.1585911214,-0.2070606202,-0.0418115966,0.2641466521,1.1675676140540543
41,1.471953653,-1.935044289,1.109694004,12.30565071,12.50619273,-0.7285071611,0.2327601016,-0.2814959288,0.8149477938,1.1967568044054055
42,1.506862976,1.131447554,-6.35897398,-4.603397369,7.931455792,-0.579503417,0.1773663908,-0.1930790395,0.6360523268,1.2259459947567568
43,1.541769069,7.577838898,-11.69588375,-9.904458046,17.09724037,-0.05978792161,-0.04407528415,0.1274321675,0.1474997748,1.2551351851081083
44,1.576685111,0.3455713987,1.42012167,4.024399281,4.281583202,0.277900666,-0.08455529809,0.3798996508,0.478228108,1.2843243754594595
45,1.611544173,-6.23302412,9.17168808,10.99810791,15.61822107,0.4089280665,-0.2198437899,0.3660512269,0.5912249624,1.313513565810811
46,1.646487819,-4.088050842,8.174497604,-0.7226819992,9.168251744,-0.2162485123,0.1816274524,0.1327584833,0.3120525042,1.3427027561621623
47,1.681388548,6.091408253,-2.565467119,-15.08497715,16.46946908,0.1117195264,0.07949529588,0.2169143111,0.2566175617,1.3718919465135138
48,1.716263548,5.201105118,-4.152552605,-10.56072998,12.48295659,0.2427469492,0.08162582666,0.4874912798,0.5506692336,1.401081136864865
49,1.751168601,-8.766419411,4.720435143,8.365749359,13.00455226,0.2171806246,0.09121319652,0.2339585274,0.3319997944,1.4302703272162163
50,1.786080163,-5.733317852,4.785901546,14.77610588,16.55624028,-0.7498124242,0.135821119,-0.2282327414,0.7954597614,1.4594595175675678
51,1.820991934,9.903774261,-12.99407768,-13.61923981,21.27003743,-0.2311622053,0.1763011366,0.1210405827,0.3149109058,1.488648707918919
52,1.855864278,3.018279552,6.598017693,5.297263622,8.983587859,0.5355613232,-0.2251701057,0.344745934,0.6755570045,1.5178378982702705
53,1.890766778,-4.777163506,6.862703323,3.838986874,9.200859105,-0.2450106442,-0.03661843762,-0.2729738057,0.3686269447,1.5470270886216217
54,1.925682819,12.24768925,-7.067513943,-18.61387825,23.37588734,0.1255679578,0.08482161909,-0.1739042848,0.2306614822,1.5762162789729732
55,1.960592767,1.767377257,2.324760437,-0.09449195862,2.921825147,0.4929507375,-0.1186437383,0.1743037701,0.5361516301,1.6054054693243245
56,1.995461673,-11.1581974,1.216114998,11.14234638,15.81569435,-0.5826992393,0.02303632535,-0.3613906801,0.6860556095,1.6345946596756757
57,2.030359434,5.189584732,-5.238214493,-0.5778298378,7.396253652,-0.3110569715,0.1326253265,-0.07376950979,0.3461038245,1.6637838500270272
58,2.065236517,4.671208382,-1.267451763,-2.957810402,5.672324399,0.3940143883,-0.03661843762,0.3010701239,0.4972237602,1.6929730403783785
59,2.100165163,-8.75642395,5.157011986,5.926025391,11.76382208,-0.0916126743,0.01131842658,-0.05246423557,0.1061766683,1.72216223072973
