,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.039402149,0.3642401695,-5.693230152,-3.299129486,6.590128666,-0.1438105851,0.1884185076,-0.07350318879,0.2481647379,5.56
1,0.074238815,-8.372132301,4.218921661,11.95639133,15.19365634,-0.1619200706,0.01051947847,-0.02024000883,0.1635188878,5.5561538487307685
2,0.109102618,-10.84699154,5.040527344,14.08542442,18.47872622,0.1745700836,0.3981422782,0.2427469492,0.4979137165,5.552307697461538
3,0.144064961,1.025581241,3.423489094,1.800611973,4.001786843,-0.02237053588,0.09361004084,-0.3354249001,0.3489600897,5.548461546192307
4,0.178864961,2.614156961,-0.6289944649,-5.792040825,6.385701807,0.03395527974,0.0392815955,-0.3036001325,0.3080081902,5.544615394923077
5,0.213757722,-6.439050198,1.330842018,1.638617516,6.776250828,0.1852227151,0.2958769798,0.2864227593,0.4515402955,5.540769243653846
6,0.24863793,4.790701389,1.479651928,4.127502441,6.494341078,0.2502037883,0.03715106845,-0.3556649089,0.436439761,5.536923092384615
7,0.283537982,-1.196283698,-5.195201874,-1.417523384,5.51639282,-0.05432844535,-0.04167843983,-0.5633913279,0.5675371888,5.533076941115384
8,0.318440743,-6.66335392,2.341844559,7.397940159,10.22810051,-0.0916126743,0.1213068962,-0.4195807278,0.4462692375,5.529230789846154
9,0.353295743,-1.008469582,1.844811916,5.716569901,6.090936983,-0.03089264594,-0.1173121557,-0.7466166615,0.7564079169,5.525384638576923
10,0.388189701,4.077052116,-1.38216114,-6.6890769,7.954651039,0.03715106845,0.2001364082,-0.4323638678,0.4778841888,5.521538487307692
11,0.423052878,-4.459895134,0.8725166321,4.072672367,6.102344639,0.2704437971,-0.1705753356,-0.09693899006,0.3341151902,5.517692336038461
12,0.457937722,3.294150591,-3.740363359,-1.0315938,5.089787023,-0.0436758101,-0.08002793044,-0.455799669,0.4648283386,5.51384618476923
13,0.49284392,-3.441124201,-0.1538882256,4.188033581,5.422604782,-0.3057306707,0.09893636405,-0.2514022291,0.4079984411,5.5100000335
14,0.527738711,-6.147240639,5.215545654,7.989947319,11.35031903,-0.02663159184,-0.1972069293,-0.1086568907,0.2267292097,5.506153882230769
15,0.562631888,6.320377827,-8.818630219,-10.41008759,15.03613442,-0.1118526831,-0.3133206666,-0.4004059732,0.52058218,5.5023077309615385
16,0.597532826,-3.183236361,0.3083562851,-4.43682909,5.469326257,-0.03408843651,0.0307594873,0.2512690723,0.255429666,5.498461579692307
17,0.632403868,0.767082274,2.278655052,6.905996799,7.312556041,-0.09906952083,-0.1854890287,0.0521979183,0.2166692696,5.494615428423077
