,Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s)
0,0.045653081,3.941784143,-4.576444149,-6.107404709,8.589638849,0.2327601016,-0.019707378,-0.1475390196,0.2762850121,5.56
1,0.080557092,0.9724773765,-0.3379753232,1.122074127,1.522823008,0.08894951642,0.09627319872,-0.0166447442,0.1321271841,5.573387094612903
2,0.115839748,0.9653843045,2.279639721,5.818386078,6.323159073,-0.177233234,0.08881635964,0.001464737463,0.1982475988,5.586774189225806
3,0.150469435,-2.186237812,-3.687305927,9.571865082,10.48791981,0.2093243003,0.2581932843,-0.2870885432,0.4392041283,5.600161283838709
4,0.185235477,-3.64906621,1.188522577,-1.306397438,4.054003501,0.2029327303,0.3029343486,-0.128364265,0.3865595648,5.613548378451613
5,0.22011954,-1.464543104,-1.695363522,-0.5007629395,2.295627909,-0.05060002208,0.3146522343,-0.3254380524,0.4554956825,5.626935473064516
6,0.254997821,6.218842983,-3.799195766,6.416873932,9.71000348,-0.2134522051,0.3466101587,-0.1816274524,0.4457454177,5.640322567677419
7,0.289906519,1.050278425,2.313728094,-0.9127244949,2.69990527,0.08149266988,0.1537974328,-0.1976063997,0.2633305808,5.653709662290322
8,0.324800269,-2.415542603,3.162699223,-2.890647411,4.918674099,0.393614918,0.03022685647,-0.272174865,0.4795054991,5.667096756903225
9,0.359695633,-2.151814699,-1.027372956,-1.319541931,2.725250924,-0.1292963773,0.1047953144,-0.07403582335,0.1821562907,5.6804838515161284
10,0.394609279,0.5730252862,0.73645401,4.300161362,4.400239792,-0.09094688296,0.2017343044,-0.2753706574,0.3532662793,5.6938709461290316
11,0.429480008,10.12878704,-4.765872478,1.239315033,11.26240512,-0.177233234,0.0462058112,-0.1379516423,0.2292973001,5.7072580407419355
12,0.464391727,5.756852627,-1.233367682,-5.015871048,7.734436655,0.002663159044,-0.3552654386,-0.04434159771,0.3580318443,5.720645135354839
13,0.499280842,4.196041584,-2.351283073,-1.675536633,5.093399658,0.01544632297,-0.3542001545,0.09627319872,0.3673756486,5.734032229967742
14,0.534151831,0.7580304742,-3.526555538,7.858010292,8.646359344,-0.2390185297,-0.1304948032,-0.01131842658,0.2725561556,5.747419324580645
15,0.5690648,-0.6804385781,-1.497449756,-0.6610336304,1.772658424,0.1528653353,0.02277000993,0.04407528415,0.1607137666,5.760806419193548
16,0.603942717,2.435380697,3.143137932,-2.390515804,4.639500082,0.08149266988,0.02703106403,0.0504668653,0.09959235995,5.774193513806451
17,0.638790477,7.907048702,0.9755737782,1.24398613,8.063539227,-0.1793637723,-0.2167811543,0.2901511788,0.4041696899,5.787580608419354
18,0.6737023,-3.628759384,7.06449604,-13.03770638,15.26619751,0.01651158556,-0.5916208029,0.1942774504,0.6229217725,5.800967703032258
19,0.708604487,-6.454254627,7.437187672,-6.324047565,11.70310817,0.2689790726,-0.6470144987,-0.06351634115,0.7035707702,5.814354797645161
20,0.743795529,-4.430894375,1.047160983,4.049869537,6.093505917,0.1912148297,-0.03888212144,0.03235738352,0.1977926458,5.827741892258064
21,0.778374435,-2.11032629,-7.167686462,13.67152119,15.58010584,-0.1239700541,0.1910816729,-0.1017326787,0.2494600528,5.8411289868709675
22,0.81354131,7.342104435,-7.229196548,14.03406429,17.41042047,0.1262337416,0.1367532164,0.09946899116,0.2110224631,5.854516081483871
23,0.84820605,2.290006638,-4.543443203,3.33059597,6.081108127,-0.4147870243,-0.06338318437,0.3849596381,0.5694379918,5.867903176096774
24,0.88337131,1.862820268,-10.59962273,1.197628975,10.82850019,-0.2219743133,-0.1816274524,0.2432795912,0.3760931888,5.881290270709677
25,0.917949019,-4.667435169,-1.299923182,-11.69250584,12.65659686,0.06018739566,-0.1880190372,-0.01984053478,0.1984120152,5.894677365322581
26,0.952865529,4.737775803,-7.318854809,4.213407516,9.683230771,-0.119709,-0.3286338449,0.002530001104,0.3497668503,5.908064459935484
